ffffffc008050f98	trace_raw_output_kvm_halt_poll_ns
ffffffc008051020	trace_raw_output_kvm_dirty_ring_push
ffffffc008051098	trace_raw_output_kvm_dirty_ring_reset
ffffffc008051100	trace_raw_output_kvm_dirty_ring_exit
ffffffc008051168	trace_raw_output_kvm_unmap_hva_range
ffffffc0080511d0	trace_raw_output_kvm_set_spte_hva
ffffffc008051238	trace_raw_output_kvm_age_hva
ffffffc0080512a0	trace_raw_output_kvm_test_age_hva
ffffffc008051308	ack_kick
ffffffc00805130c	kvm_uevent_notify_change
ffffffc0080514cc	kvm_destroy_vm_debugfs
ffffffc008051554	hardware_disable_all
ffffffc0080515c0	kvm_replace_memslot
ffffffc008051890	kvm_swap_active_memslots
ffffffc0080519d0	kvm_device_ioctl
ffffffc008051aa8	kvm_no_compat_ioctl
ffffffc008051ab4	kvm_device_mmap
ffffffc008051b04	kvm_no_compat_open
ffffffc008051b20	kvm_device_release
ffffffc008051bcc	kvm_device_ioctl_attr
ffffffc008051d5c	kvm_vm_ioctl
ffffffc008052ed8	kvm_vm_release
ffffffc008052f10	kvm_vm_ioctl_create_vcpu
ffffffc0080531d4	kvm_vm_ioctl_enable_cap_generic
ffffffc008053298	kvm_vm_ioctl_set_memory_region
ffffffc008053308	kvm_vm_ioctl_get_dirty_log
ffffffc008053640	kvm_vm_ioctl_clear_dirty_log
ffffffc008053998	kvm_ioctl_create_device
ffffffc008053c74	kvm_vm_ioctl_check_extension_generic
ffffffc008053d0c	kvm_vm_ioctl_reset_dirty_pages
ffffffc008053dd4	kvm_vm_ioctl_get_stats_fd
ffffffc008053eb0	kvm_get_vcpu_by_id
ffffffc008053fa0	xa_reserve
ffffffc00805400c	create_vcpu_fd
ffffffc008054098	xa_release
ffffffc0080540e8	kvm_vcpu_ioctl
ffffffc008054f5c	kvm_vcpu_mmap
ffffffc008054f74	kvm_vcpu_release
ffffffc008054f9c	trace_kvm_userspace_exit
ffffffc00805506c	kvm_vcpu_ioctl_get_stats_fd
ffffffc00805519c	kvm_vcpu_stats_read
ffffffc0080551f0	kvm_vcpu_stats_release
ffffffc00805521c	kvm_vcpu_fault
ffffffc0080552d4	kvm_vm_stats_read
ffffffc008055324	kvm_vm_stats_release
